song_id,num_id,genre_major,genre_sub,genre_detail,tempo_bpm,time_signature,western_key,moods,duration_meta_s,n_stems,instruments,instruments_meta,is_pansori,master_path,master_sr,master_ch,master_frames,master_dur_s,master_subtype,split
0063_정악_풍류음악,0063,정악,풍류음악,"영산회상, 도드리",140,12/8,Eb / Cm,리듬감 있는(2) | 생기 있는(3) | 조화로운(2) | 향토적인(2) | 활기찬(2) | 희망적인(2) | 희망찬(3),247.5,8,"['가야금', '거문고', '단소', '대금', '양금', '장구', '피리', '해금']","['가야금', '거문고', '단소', '대금', '양금', '장구', '피리', '해금']",False,data/extracted/train/source/0063_정악_풍류음악/0063_정악_풍류음악_master.wav,48000,2,11880000,247.5,PCM_24,train
0064_정악_풍류음악,0064,정악,풍류음악,"가곡,가사,시조",180,36/8,Ab / Fm,따뜻한(2) | 사색적인(2) | 여유로운(2) | 유려한(2) | 잔잔한(2) | 절제된(2) | 차분한(2),240.667,6,"['가야금', '거문고', '대금', '장구', '피리', '해금']","['가야금', '거문고', '대금', '장구', '피리', '해금']",False,data/extracted/train/source/0064_정악_풍류음악/0064_정악_풍류음악_master.wav,48000,2,11552000,240.667,PCM_24,train
0065_정악_풍류음악,0065,정악,풍류음악,"가곡,가사,시조",160,30/8,Ab / Fm,유려한(2) | 의례적인(4) | 조화로운(2) | 진지한(2),295.875,6,"['가야금', '거문고', '대금', '장구', '피리', '해금']","['가야금', '거문고', '대금', '장구', '피리', '해금']",False,data/extracted/train/source/0065_정악_풍류음악/0065_정악_풍류음악_master.wav,48000,2,14202000,295.875,PCM_24,train
0066_정악_풍류음악,0066,정악,풍류음악,"가곡,가사,시조",140,48/8,Ab / Fm,기품 있는(2) | 명상적인(2) | 우울감 있는(2) | 유려한(2) | 절제된(2) | 조화로운(2) | 진지한(2),309.0,6,"['가야금', '거문고', '대금', '장구', '피리', '해금']","['가야금', '거문고', '대금', '장구', '피리', '해금']",False,data/extracted/val/source/0066_정악_풍류음악/0066_정악_풍류음악_master.wav,48000,2,14832000,309.0,PCM_24,test
0067_정악_풍류음악,0067,정악,풍류음악,"가곡,가사,시조",140,48/8,Ab / Fm,부드러운(2) | 사색적인(2) | 우아한(2) | 의례적인(2) | 절제된(2) | 차분한(3),380.571,6,"['가야금', '거문고', '대금', '장구', '피리', '해금']","['가야금', '거문고', '대금', '장구', '피리', '해금']",False,data/extracted/train/source/0067_정악_풍류음악/0067_정악_풍류음악_master.wav,48000,2,18267428,380.571,PCM_24,train
0068_정악_풍류음악,0068,정악,풍류음악,"가곡,가사,시조",140,48/8,Ab / Fm,비통한(2) | 여유로운(2) | 유려한(2) | 잔잔한(2) | 차분한(3),308.786,6,"['가야금', '거문고', '대금', '장구', '피리', '해금']","['가야금', '거문고', '대금', '장구', '피리', '해금']",False,data/extracted/val/source/0068_정악_풍류음악/0068_정악_풍류음악_master.wav,48000,2,14821715,308.786,PCM_24,train
0069_정악_풍류음악,0069,정악,풍류음악,"가곡,가사,시조",140,48/8,Ab / Fm,명상적인(2) | 사색적인(3) | 우아한(2) | 차분한(3) | 평화로운(2),310.286,6,"['가야금', '거문고', '대금', '장구', '피리', '해금']","['가야금', '거문고', '대금', '장구', '피리', '해금']",False,data/extracted/train/source/0069_정악_풍류음악/0069_정악_풍류음악_master.wav,48000,2,14893714,310.286,PCM_24,train
0070_정악_풍류음악,0070,정악,풍류음악,"가곡,가사,시조",140,48/8,Ab / Fm,기품 있는(2) | 우아한(2) | 잔잔한(2) | 절제된(4) | 조화로운(2) | 진지한(2) | 차분한(2) | 편안한(2) | 평화로운(2) | 품위 있는(2),309.643,6,"['가야금', '거문고', '대금', '장구', '피리', '해금']","['가야금', '거문고', '대금', '장구', '피리', '해금']",False,data/extracted/train/source/0070_정악_풍류음악/0070_정악_풍류음악_master.wav,48000,2,14862857,309.643,PCM_24,train
0071_정악_풍류음악,0071,정악,풍류음악,"가곡,가사,시조",100,48/8,Ab / Fm,여유로운(2) | 우아한(2) | 잔잔한(3) | 절제된(2) | 평온한(2),432.0,6,"['가야금', '거문고', '대금', '장구', '피리', '해금']","['가야금', '거문고', '대금', '장구', '피리', '해금']",False,data/extracted/train/source/0071_정악_풍류음악/0071_정악_풍류음악_master.wav,48000,2,20736000,432.0,PCM_24,train
0073_정악_풍류음악,0073,정악,풍류음악,"가곡,가사,시조",80,48/8,Ab / Fm,몽환적인(2) | 신비로운(2) | 우아한(2) | 절제된(2) | 평화로운(2),540.0,6,"['가야금', '거문고', '대금', '장구', '피리', '해금']","['가야금', '거문고', '대금', '장구', '피리', '해금']",False,data/extracted/train/source/0073_정악_풍류음악/0073_정악_풍류음악_master.wav,48000,2,25920000,540.0,PCM_24,test
0074_정악_풍류음악,0074,정악,풍류음악,"가곡,가사,시조",80,48/8,Ab / Fm,사색적인(2) | 우아한(2) | 우울한(2) | 잔잔한(3) | 절제된(2) | 평화로운(3),540.375,6,"['가야금', '거문고', '대금', '장구', '피리', '해금']","['가야금', '거문고', '대금', '장구', '피리', '해금']",False,data/extracted/val/source/0074_정악_풍류음악/0074_정악_풍류음악_master.wav,48000,2,25938000,540.375,PCM_24,train
0075_정악_풍류음악,0075,정악,풍류음악,"가곡,가사,시조",180,18/8,Bb / Gm,쓸쓸한(2) | 표현적인(2),244.333,4,"['대금', '장구', '피리', '해금']","['대금', '장구', '피리', '해금']",False,data/extracted/train/source/0075_정악_풍류음악/0075_정악_풍류음악_master.wav,48000,2,11728000,244.333,PCM_24,train
0076_정악_풍류음악,0076,정악,풍류음악,"가곡,가사,시조",100,18/8,Eb / Cm,명상적인(3) | 유려한(3) | 잔잔한(2) | 조화로운(2) | 차분한(3),342.0,4,"['대금', '장구', '피리', '해금']","['대금', '장구', '피리', '해금']",False,data/extracted/train/source/0076_정악_풍류음악/0076_정악_풍류음악_master.wav,48000,2,16416000,342.0,PCM_24,train
0077_정악_풍류음악,0077,정악,풍류음악,"가곡,가사,시조",100,18/8,Eb / Cm,명상적인(3) | 우아한(2) | 유려한(3) | 절제된(4) | 진지한(2),341.4,4,"['대금', '장구', '피리', '해금']","['대금', '장구', '피리', '해금']",False,data/extracted/train/source/0077_정악_풍류음악/0077_정악_풍류음악_master.wav,48000,2,16387200,341.4,PCM_24,train
0078_정악_풍류음악,0078,정악,풍류음악,"가곡,가사,시조",100,18/8,Gb / Ebm,비통한(2) | 여유로운(3) | 잔잔한(2),234.0,4,"['대금', '장구', '피리', '해금']","['대금', '장구', '피리', '해금']",False,data/extracted/train/source/0078_정악_풍류음악/0078_정악_풍류음악_master.wav,48000,2,11232000,234.0,PCM_24,train
0079_정악_풍류음악,0079,정악,풍류음악,"가곡,가사,시조",100,18/8,Ab / Fm,우아한(2) | 의례적인(2) | 절제된(2) | 품위 있는(2),298.8,4,"['대금', '장구', '피리', '해금']","['대금', '장구', '피리', '해금']",False,data/extracted/train/source/0079_정악_풍류음악/0079_정악_풍류음악_master.wav,48000,2,14342400,298.8,PCM_24,train
0080_정악_풍류음악,0080,정악,풍류음악,"가곡,가사,시조",100,18/8,Db / Bbm,기품 있는(2) | 여유로운(2) | 유려한(2) | 절제된(2) | 차분한(2),255.6,4,"['대금', '장구', '피리', '해금']","['대금', '장구', '피리', '해금']",False,data/extracted/train/source/0080_정악_풍류음악/0080_정악_풍류음악_master.wav,48000,2,12268800,255.6,PCM_24,train
0083_정악_풍류음악,0083,정악,풍류음악,"가곡,가사,시조",140,48/8,Gb / Ebm,기품 있는(2) | 여유로운(2) | 의례적인(2) | 잔잔한(2) | 조화로운(2),332.786,6,"['가야금', '거문고', '대금', '장구', '피리', '해금']","['가야금', '거문고', '대금', '장구', '피리', '해금']",False,data/extracted/train/source/0083_정악_풍류음악/0083_정악_풍류음악_master.wav,48000,2,15973714,332.786,PCM_24,train
0084_정악_풍류음악,0084,정악,풍류음악,"가곡,가사,시조",140,48/8,Gb / Ebm,여유로운(3) | 우아한(2) | 유려한(2) | 조화로운(3) | 평화로운(2) | 표현적인(2) | 향토적인(2),308.571,6,"['가야금', '거문고', '대금', '장구', '피리', '해금']","['가야금', '거문고', '대금', '장구', '피리', '해금']",False,data/extracted/train/source/0084_정악_풍류음악/0084_정악_풍류음악_master.wav,48000,2,14811428,308.571,PCM_24,train
0085_정악_풍류음악,0085,정악,풍류음악,"가곡,가사,시조",140,48/8,Gb / Ebm,여유로운(2) | 잔잔한(2) | 조화로운(2) | 차분한(2),307.929,6,"['가야금', '거문고', '대금', '장구', '피리', '해금']","['가야금', '거문고', '대금', '장구', '피리', '해금']",False,data/extracted/train/source/0085_정악_풍류음악/0085_정악_풍류음악_master.wav,48000,2,14780572,307.929,PCM_24,train
0086_정악_풍류음악,0086,정악,풍류음악,"가곡,가사,시조",140,48/8,Ab / Fm,경쾌한(2) | 명랑한(2) | 유려한(2) | 조화로운(2) | 행복한(2),308.571,6,"['가야금', '거문고', '대금', '장구', '피리', '해금']","['가야금', '거문고', '대금', '장구', '피리', '해금']",False,data/extracted/train/source/0086_정악_풍류음악/0086_정악_풍류음악_master.wav,48000,2,14811428,308.571,PCM_24,train
0087_정악_풍류음악,0087,정악,풍류음악,"가곡,가사,시조",140,48/8,Gb / Ebm,감상적인(2) | 기품 있는(2) | 생기 있는(2) | 여유로운(4) | 차분한(2) | 평화로운(3),308.357,6,"['가야금', '거문고', '대금', '장구', '피리', '해금']","['가야금', '거문고', '대금', '장구', '피리', '해금']",False,data/extracted/train/source/0087_정악_풍류음악/0087_정악_풍류음악_master.wav,48000,2,14801143,308.357,PCM_24,train
0088_정악_풍류음악,0088,정악,풍류음악,"가곡,가사,시조",120,48/8,Ab / Fm,명상적인(2) | 여유로운(2) | 우아한(3) | 유려한(2) | 잔잔한(3) | 절제된(2) | 조화로운(2) | 차분한(2) | 편안한(2) | 향토적인(2),360.0,6,"['가야금', '거문고', '대금', '장구', '피리', '해금']","['가야금', '거문고', '대금', '장구', '피리', '해금']",False,data/extracted/train/source/0088_정악_풍류음악/0088_정악_풍류음악_master.wav,48000,2,17280000,360.0,PCM_24,train
0089_정악_풍류음악,0089,정악,풍류음악,"가곡,가사,시조",100,48/8,Ab / Fm,명상적인(3) | 쓸쓸한(2) | 아정한(2) | 여유로운(3) | 우아한(2) | 조화로운(2) | 진지한(2) | 평온한(3),427.2,6,"['가야금', '거문고', '대금', '장구', '피리', '해금']","['가야금', '거문고', '대금', '장구', '피리', '해금']",False,data/extracted/train/source/0089_정악_풍류음악/0089_정악_풍류음악_master.wav,48000,2,20505600,427.2,PCM_24,train
0091_정악_풍류음악,0091,정악,풍류음악,"가곡,가사,시조",120,48/8,Gb / Ebm,기품 있는(2) | 사색적인(2) | 진지한(2) | 편안한(2),280.5,6,"['가야금', '거문고', '대금', '장구', '피리', '해금']","['가야금', '거문고', '대금', '장구', '피리', '해금']",False,data/extracted/train/source/0091_정악_풍류음악/0091_정악_풍류음악_master.wav,48000,2,13464000,280.5,PCM_24,train
0092_정악_풍류음악,0092,정악,풍류음악,"가곡,가사,시조",120,48/8,Gb / Ebm,명상적인(2) | 부드러운(2) | 여유로운(2) | 잔잔한(2) | 절제된(3) | 평화로운(2),360.0,6,"['가야금', '거문고', '대금', '장구', '피리', '해금']","['가야금', '거문고', '대금', '장구', '피리', '해금']",False,data/extracted/train/source/0092_정악_풍류음악/0092_정악_풍류음악_master.wav,48000,2,17280000,360.0,PCM_24,train
0093_정악_풍류음악,0093,정악,풍류음악,"가곡,가사,시조",80,48/8,Ab / Fm,명상적인(2) | 절제된(2) | 진지한(2) | 차분한(2) | 침울한(2) | 평화로운(2),539.625,6,"['가야금', '거문고', '대금', '장구', '피리', '해금']","['가야금', '거문고', '대금', '장구', '피리', '해금']",False,data/extracted/train/source/0093_정악_풍류음악/0093_정악_풍류음악_master.wav,48000,2,25902000,539.625,PCM_24,val
0094_정악_풍류음악,0094,정악,풍류음악,"가곡,가사,시조",120,48/8,Gb / Ebm,명상적인(3) | 잔잔한(2) | 절제된(2) | 차분한(2) | 품위 있는(3),361.5,6,"['가야금', '거문고', '대금', '장구', '피리', '해금']","['가야금', '거문고', '대금', '장구', '피리', '해금']",False,data/extracted/val/source/0094_정악_풍류음악/0094_정악_풍류음악_master.wav,48000,2,17352000,361.5,PCM_24,train
0097_정악_풍류음악,0097,정악,풍류음악,"가곡,가사,시조",120,48/8,Gb / Ebm,단아한(2) | 사색적인(2) | 아정한(2) | 여유로운(2) | 잔잔한(3) | 절제된(2) | 조화로운(2) | 차분한(3) | 품위 있는(2),360.0,6,"['가야금', '거문고', '대금', '장구', '피리', '해금']","['가야금', '거문고', '대금', '장구', '피리', '해금']",False,data/extracted/train/source/0097_정악_풍류음악/0097_정악_풍류음악_master.wav,48000,2,17280000,360.0,PCM_24,val
0098_정악_풍류음악,0098,정악,풍류음악,"가곡,가사,시조",100,18/8,Eb / Cm,사색적인(3) | 우아한(2) | 유려한(3) | 절제된(2) | 차분한(2),384.6,4,"['대금', '장구', '피리', '해금']","['대금', '장구', '피리', '해금']",False,data/extracted/train/source/0098_정악_풍류음악/0098_정악_풍류음악_master.wav,48000,2,18460800,384.6,PCM_24,train
0099_정악_풍류음악,0099,정악,풍류음악,"가곡,가사,시조",100,15/8,Ab / Fm,기품 있는(2) | 명상적인(3) | 우아한(2) | 잔잔한(4) | 절제된(2) | 조화로운(2) | 차분한(4),274.8,4,"['대금', '장구', '피리', '해금']","['대금', '장구', '피리', '해금']",False,data/extracted/train/source/0099_정악_풍류음악/0099_정악_풍류음악_master.wav,48000,2,13190400,274.8,PCM_24,test
0101_정악_풍류음악,0101,정악,풍류음악,"가곡,가사,시조",100,15/8,Eb / Cm,명상적인(4) | 유려한(2) | 잔잔한(2) | 절제된(2) | 진지한(2) | 차분한(2),385.2,4,"['대금', '장구', '피리', '해금']","['대금', '장구', '피리', '해금']",False,data/extracted/train/source/0101_정악_풍류음악/0101_정악_풍류음악_master.wav,48000,2,18489600,385.2,PCM_24,val
0102_정악_풍류음악,0102,정악,풍류음악,"가곡,가사,시조",100,3/8,Ab / Fm,명상적인(2) | 부드러운(2) | 여유로운(2) | 절제된(2) | 진지한(2) | 차분한(2) | 평온한(2) | 향토적인(2),156.0,4,"['대금', '장구', '피리', '해금']","['대금', '장구', '피리', '해금']",False,data/extracted/train/source/0102_정악_풍류음악/0102_정악_풍류음악_master.wav,48000,2,7488000,156.0,PCM_24,train
0103_정악_풍류음악,0103,정악,풍류음악,"가곡,가사,시조",100,3/8,Eb / Cm,명상적인(2) | 여유로운(2) | 잔잔한(2) | 진지한(2) | 차분한(3) | 편안한(2),156.0,4,"['대금', '장구', '피리', '해금']","['대금', '장구', '피리', '해금']",False,data/extracted/train/source/0103_정악_풍류음악/0103_정악_풍류음악_master.wav,48000,2,7488000,156.0,PCM_24,train
0106_정악_풍류음악,0106,정악,풍류음악,"가곡,가사,시조",100,3/8,Ab / Fm,명상적인(2) | 의례적인(2) | 잔잔한(2) | 편안한(2) | 평화로운(2),156.6,4,"['대금', '장구', '피리', '해금']","['대금', '장구', '피리', '해금']",False,data/extracted/train/source/0106_정악_풍류음악/0106_정악_풍류음악_master.wav,48000,2,7516800,156.6,PCM_24,train
0107_정악_풍류음악,0107,정악,풍류음악,"가곡,가사,시조",100,3/8,Ab / Fm,명상적인(2) | 시적인(2) | 잔잔한(2) | 차분한(2) | 편안한(2),156.6,4,"['대금', '장구', '피리', '해금']","['대금', '장구', '피리', '해금']",False,data/extracted/train/source/0107_정악_풍류음악/0107_정악_풍류음악_master.wav,48000,2,7516800,156.6,PCM_24,val
0108_정악_풍류음악,0108,정악,풍류음악,"가곡,가사,시조",100,3/8,Ab / Fm,명상적인(3) | 유려한(3) | 진지한(3) | 차분한(2),156.0,4,"['대금', '장구', '피리', '해금']","['대금', '장구', '피리', '해금']",False,data/extracted/train/source/0108_정악_풍류음악/0108_정악_풍류음악_master.wav,48000,2,7488000,156.0,PCM_24,train
